LOCATION,Country,INDICATOR,Indicator,MEASURE,Measure,INEQUALITY,Inequality,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags,Entity,Code,Year,GDP per capita (USD)
BEL,Belgium,WL_EWLH,Employees working very long hours,L,Value,MN,Men,PC,Percentage,0,Units,,,6.81,,,Belgium,BEL,2020,48210.0331113444
BEL,Belgium,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,,,2.55,,,Belgium,BEL,2020,48210.0331113444
BEL,Belgium,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,,,15.7,,,Belgium,BEL,2020,48210.0331113444
BEL,Belgium,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,,,15.78,,,Belgium,BEL,2020,48210.0331113444
BEL,Belgium,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,,,15.51,,,Belgium,BEL,2020,48210.0331113444
CAN,Canada,JE_LMIS,Labour market insecurity,L,Value,TOT,Total,PC,Percentage,0,Units,,,6.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,JE_LMIS,Labour market insecurity,L,Value,MN,Men,PC,Percentage,0,Units,,,6.7,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,JE_LMIS,Labour market insecurity,L,Value,WMN,Women,PC,Percentage,0,Units,,,5.4,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,JE_LMIS,Labour market insecurity,L,Value,HGH,High,PC,Percentage,0,Units,,,4.17,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,JE_LMIS,Labour market insecurity,L,Value,LW,Low,PC,Percentage,0,Units,,,12.97,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,2.9,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,HO_BASE,Dwellings without basic facilities,L,Value,TOT,Total,PC,Percentage,0,Units,,,0.2,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,HO_HISH,Housing expenditure,L,Value,TOT,Total,PC,Percentage,0,Units,,,22.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,82.2,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,92.2,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,73.1,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,HO_NUMR,Rooms per person,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,2.6,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,30854.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,423849.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,73.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,JE_EMPL,Employment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,76.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,JE_EMPL,Employment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,71.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,JE_LTUR,Long-term unemployment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,0.77,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,0.88,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,0.64,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,Units,,,47622.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,SC_SNTWS,Quality of support network,L,Value,TOT,Total,PC,Percentage,0,Units,,,93.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,92.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,94.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,94.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,91.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,90.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,93.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,ES_STCS,Student skills,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,523.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,ES_STCS,Student skills,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,521.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,526.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,558.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,Units,,,488.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,Units,,,17.3,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,Units,,,16.9,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,Units,,,17.8,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,Units,,,7.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,EQ_WATER,Water quality,L,Value,TOT,Total,PC,Percentage,0,Units,,,91.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,EQ_WATER,Water quality,L,Value,MN,Men,PC,Percentage,0,Units,,,92.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,EQ_WATER,Water quality,L,Value,WMN,Women,PC,Percentage,0,Units,,,90.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,68.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,81.9,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,79.8,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,83.9,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,88.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,89.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,,,88.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,,,94.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,,,80.0,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,7.4,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,7.3,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,7.4,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,7.6,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,PS_REPH,Homicide rate,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,1.3,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,PS_REPH,Homicide rate,L,Value,MN,Men,RATIO,Ratio,0,Units,,,1.8,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,PS_REPH,Homicide rate,L,Value,WMN,Women,RATIO,Ratio,0,Units,,,0.7,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,WL_EWLH,Employees working very long hours,L,Value,TOT,Total,PC,Percentage,0,Units,,,3.69,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,WL_EWLH,Employees working very long hours,L,Value,MN,Men,PC,Percentage,0,Units,,,5.91,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,,,1.42,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,,,14.56,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,,,14.64,,,Canada,CAN,2020,45856.6256264804
CAN,Canada,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,,,14.46,,,Canada,CAN,2020,45856.6256264804
DNK,Denmark,JE_LMIS,Labour market insecurity,L,Value,TOT,Total,PC,Percentage,0,Units,,,4.2,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,JE_LMIS,Labour market insecurity,L,Value,MN,Men,PC,Percentage,0,Units,,,4.3,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,JE_LMIS,Labour market insecurity,L,Value,WMN,Women,PC,Percentage,0,Units,,,4.1,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,JE_LMIS,Labour market insecurity,L,Value,HGH,High,PC,Percentage,0,Units,,,3.65,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,JE_LMIS,Labour market insecurity,L,Value,LW,Low,PC,Percentage,0,Units,,,6.78,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,2.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,HO_BASE,Dwellings without basic facilities,L,Value,TOT,Total,PC,Percentage,0,Units,,,0.5,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,HO_HISH,Housing expenditure,L,Value,TOT,Total,PC,Percentage,0,Units,,,23.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,83.5,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,92.3,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,74.9,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,HO_NUMR,Rooms per person,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,1.9,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,29606.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,118637.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,74.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,JE_EMPL,Employment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,77.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,JE_EMPL,Employment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,71.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,JE_LTUR,Long-term unemployment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,1.31,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,1.34,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,1.29,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,Units,,,51466.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,SC_SNTWS,Quality of support network,L,Value,TOT,Total,PC,Percentage,0,Units,,,95.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,96.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,95.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,96.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,81.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,79.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,83.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,ES_STCS,Student skills,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,504.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,ES_STCS,Student skills,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,503.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,505.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,543.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,Units,,,471.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,Units,,,19.5,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,Units,,,19.1,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,Units,,,19.9,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,Units,,,9.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,EQ_WATER,Water quality,L,Value,TOT,Total,PC,Percentage,0,Units,,,95.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,EQ_WATER,Water quality,L,Value,MN,Men,PC,Percentage,0,Units,,,96.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,EQ_WATER,Water quality,L,Value,WMN,Women,PC,Percentage,0,Units,,,94.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,86.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,80.9,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,79.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,82.8,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,71.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,72.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,,,70.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,,,84.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,,,66.0,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,7.6,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,7.5,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,7.6,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,7.9,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,PS_REPH,Homicide rate,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,0.6,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,PS_REPH,Homicide rate,L,Value,MN,Men,RATIO,Ratio,0,Units,,,0.8,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,PS_REPH,Homicide rate,L,Value,WMN,Women,RATIO,Ratio,0,Units,,,0.4,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,WL_EWLH,Employees working very long hours,L,Value,TOT,Total,PC,Percentage,0,Units,,,2.34,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,WL_EWLH,Employees working very long hours,L,Value,MN,Men,PC,Percentage,0,Units,,,3.72,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,,,0.89,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,,,15.87,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,,,15.81,,,Denmark,DNK,2020,55938.2128086032
DNK,Denmark,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,,,15.94,,,Denmark,DNK,2020,55938.2128086032
FIN,Finland,JE_LMIS,Labour market insecurity,L,Value,TOT,Total,PC,Percentage,0,Units,,,3.9,,,Finland,FIN,2020,47260.800458441
FIN,Finland,JE_LMIS,Labour market insecurity,L,Value,MN,Men,PC,Percentage,0,Units,,,4.9,,,Finland,FIN,2020,47260.800458441
FIN,Finland,JE_LMIS,Labour market insecurity,L,Value,WMN,Women,PC,Percentage,0,Units,,,2.9,,,Finland,FIN,2020,47260.800458441
FIN,Finland,JE_LMIS,Labour market insecurity,L,Value,HGH,High,PC,Percentage,0,Units,,,3.41,,,Finland,FIN,2020,47260.800458441
FIN,Finland,JE_LMIS,Labour market insecurity,L,Value,LW,Low,PC,Percentage,0,Units,,,7.43,,,Finland,FIN,2020,47260.800458441
FIN,Finland,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,2.2,,,Finland,FIN,2020,47260.800458441
FIN,Finland,HO_BASE,Dwellings without basic facilities,L,Value,TOT,Total,PC,Percentage,0,Units,,,0.5,,,Finland,FIN,2020,47260.800458441
FIN,Finland,HO_HISH,Housing expenditure,L,Value,TOT,Total,PC,Percentage,0,Units,,,23.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,85.1,,,Finland,FIN,2020,47260.800458441
FIN,Finland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,94.5,,,Finland,FIN,2020,47260.800458441
FIN,Finland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,76.2,,,Finland,FIN,2020,47260.800458441
FIN,Finland,HO_NUMR,Rooms per person,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,1.9,,,Finland,FIN,2020,47260.800458441
FIN,Finland,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,29943.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,200827.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,70.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,JE_EMPL,Employment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,72.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,JE_EMPL,Employment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,69.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,JE_LTUR,Long-term unemployment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,2.13,,,Finland,FIN,2020,47260.800458441
FIN,Finland,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,2.44,,,Finland,FIN,2020,47260.800458441
FIN,Finland,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,1.8,,,Finland,FIN,2020,47260.800458441
FIN,Finland,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,Units,,,42964.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,SC_SNTWS,Quality of support network,L,Value,TOT,Total,PC,Percentage,0,Units,,,95.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,94.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,96.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,97.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,,,92.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,88.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,85.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,91.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,ES_STCS,Student skills,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,523.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,ES_STCS,Student skills,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,511.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,535.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,562.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,Units,,,487.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,Units,,,19.8,,,Finland,FIN,2020,47260.800458441
FIN,Finland,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,Units,,,19.4,,,Finland,FIN,2020,47260.800458441
FIN,Finland,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,Units,,,20.3,,,Finland,FIN,2020,47260.800458441
FIN,Finland,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,Units,,,6.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,EQ_WATER,Water quality,L,Value,TOT,Total,PC,Percentage,0,Units,,,95.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,EQ_WATER,Water quality,L,Value,MN,Men,PC,Percentage,0,Units,,,96.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,EQ_WATER,Water quality,L,Value,WMN,Women,PC,Percentage,0,Units,,,94.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,67.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,81.5,,,Finland,FIN,2020,47260.800458441
FIN,Finland,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,78.6,,,Finland,FIN,2020,47260.800458441
FIN,Finland,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,84.4,,,Finland,FIN,2020,47260.800458441
FIN,Finland,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,70.0,,,Finland,FIN,2020,47260.800458441
FIN,Finland,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,72.0,,,Finland,FIN,2020,47260.800458441
